data_as_of,death_year,death_month,jurisdiction_occurrence,drug_involved,time_period,month_ending_date,drug_overdose_deaths,footnote
01/05/2025,2021,9,Region 5,Gabapentin,12 month-ending,09/30/2021,726,
01/05/2025,2021,10,Region 5,Gabapentin,12 month-ending,10/31/2021,749,
01/05/2025,2021,11,Region 5,Gabapentin,12 month-ending,11/30/2021,767,
01/05/2025,2021,12,Region 5,Gabapentin,12 month-ending,12/31/2021,772,
01/05/2025,2022,1,Region 5,Gabapentin,12 month-ending,01/31/2022,780,
01/05/2025,2022,2,Region 5,Gabapentin,12 month-ending,02/28/2022,790,
01/05/2025,2022,3,Region 5,Gabapentin,12 month-ending,03/31/2022,781,
01/05/2025,2022,4,Region 5,Gabapentin,12 month-ending,04/30/2022,773,
01/05/2025,2022,5,Region 5,Gabapentin,12 month-ending,05/31/2022,779,
01/05/2025,2022,6,Region 5,Gabapentin,12 month-ending,06/30/2022,769,
01/05/2025,2022,7,Region 5,Gabapentin,12 month-ending,07/31/2022,758,
01/05/2025,2022,8,Region 5,Gabapentin,12 month-ending,08/31/2022,767,
01/05/2025,2022,9,Region 5,Gabapentin,12 month-ending,09/30/2022,766,
01/05/2025,2022,10,Region 5,Gabapentin,12 month-ending,10/31/2022,769,
01/05/2025,2022,11,Region 5,Gabapentin,12 month-ending,11/30/2022,779,
01/05/2025,2022,12,Region 5,Gabapentin,12 month-ending,12/31/2022,776,
01/05/2025,2023,1,Region 5,Gabapentin,12 month-ending,01/31/2023,770,
01/05/2025,2023,2,Region 5,Gabapentin,12 month-ending,02/28/2023,765,
01/05/2025,2023,3,Region 5,Gabapentin,12 month-ending,03/31/2023,782,
01/05/2025,2023,4,Region 5,Gabapentin,12 month-ending,04/30/2023,786,
01/05/2025,2023,5,Region 5,Gabapentin,12 month-ending,05/31/2023,759,
01/05/2025,2023,6,Region 5,Gabapentin,12 month-ending,06/30/2023,772,
01/05/2025,2023,7,Region 5,Gabapentin,12 month-ending,07/31/2023,764,
01/05/2025,2023,8,Region 5,Gabapentin,12 month-ending,08/31/2023,749,
01/05/2025,2023,9,Region 5,Gabapentin,12 month-ending,09/30/2023,754,
01/05/2025,2023,10,Region 5,Gabapentin,12 month-ending,10/31/2023,728,
01/05/2025,2023,11,Region 5,Gabapentin,12 month-ending,11/30/2023,708,
01/05/2025,2023,12,Region 5,Gabapentin,12 month-ending,12/31/2023,697,
01/05/2025,2024,1,Region 5,Gabapentin,12 month-ending,01/31/2024,693,
01/05/2025,2024,2,Region 5,Gabapentin,12 month-ending,02/29/2024,688,
01/05/2025,2024,3,Region 5,Gabapentin,12 month-ending,03/31/2024,664,
01/05/2025,2024,4,Region 5,Gabapentin,12 month-ending,04/30/2024,634,
01/05/2025,2024,5,Region 5,Gabapentin,12 month-ending,05/31/2024,627,
01/05/2025,2024,6,Region 5,Gabapentin,12 month-ending,06/30/2024,605,
01/05/2025,2019,1,Region 6,Gabapentin,12 month-ending,01/31/2019,82,
01/05/2025,2019,2,Region 6,Gabapentin,12 month-ending,02/28/2019,81,
01/05/2025,2019,3,Region 6,Gabapentin,12 month-ending,03/31/2019,78,
01/05/2025,2019,4,Region 6,Gabapentin,12 month-ending,04/30/2019,72,
01/05/2025,2019,5,Region 6,Gabapentin,12 month-ending,05/31/2019,69,
01/05/2025,2019,6,Region 6,Gabapentin,12 month-ending,06/30/2019,67,
01/05/2025,2019,7,Region 6,Gabapentin,12 month-ending,07/31/2019,79,
01/05/2025,2019,8,Region 6,Gabapentin,12 month-ending,08/31/2019,81,
01/05/2025,2019,9,Region 6,Gabapentin,12 month-ending,09/30/2019,90,
01/05/2025,2019,10,Region 6,Gabapentin,12 month-ending,10/31/2019,103,
01/05/2025,2019,11,Region 6,Gabapentin,12 month-ending,11/30/2019,112,
01/05/2025,2019,12,Region 6,Gabapentin,12 month-ending,12/31/2019,113,
01/05/2025,2020,1,Region 6,Gabapentin,12 month-ending,01/31/2020,125,
01/05/2025,2020,2,Region 6,Gabapentin,12 month-ending,02/29/2020,139,
01/05/2025,2020,3,Region 6,Gabapentin,12 month-ending,03/31/2020,154,
01/05/2025,2020,4,Region 6,Gabapentin,12 month-ending,04/30/2020,169,
01/05/2025,2020,5,Region 6,Gabapentin,12 month-ending,05/31/2020,193,
01/05/2025,2020,6,Region 6,Gabapentin,12 month-ending,06/30/2020,200,
01/05/2025,2020,7,Region 6,Gabapentin,12 month-ending,07/31/2020,200,
01/05/2025,2020,8,Region 6,Gabapentin,12 month-ending,08/31/2020,211,
01/05/2025,2020,9,Region 6,Gabapentin,12 month-ending,09/30/2020,214,
01/05/2025,2020,10,Region 6,Gabapentin,12 month-ending,10/31/2020,206,
01/05/2025,2020,11,Region 6,Gabapentin,12 month-ending,11/30/2020,198,
01/05/2025,2020,12,Region 6,Gabapentin,12 month-ending,12/31/2020,208,
01/05/2025,2021,1,Region 6,Gabapentin,12 month-ending,01/31/2021,212,
01/05/2025,2021,2,Region 6,Gabapentin,12 month-ending,02/28/2021,216,
01/05/2025,2021,3,Region 6,Gabapentin,12 month-ending,03/31/2021,221,
01/05/2025,2021,4,Region 6,Gabapentin,12 month-ending,04/30/2021,227,
01/05/2025,2021,5,Region 6,Gabapentin,12 month-ending,05/31/2021,223,
01/05/2025,2021,6,Region 6,Gabapentin,12 month-ending,06/30/2021,228,
01/05/2025,2021,7,Region 6,Gabapentin,12 month-ending,07/31/2021,238,
01/05/2025,2021,8,Region 6,Gabapentin,12 month-ending,08/31/2021,242,
01/05/2025,2021,9,Region 6,Gabapentin,12 month-ending,09/30/2021,246,
01/05/2025,2021,10,Region 6,Gabapentin,12 month-ending,10/31/2021,252,
01/05/2025,2021,11,Region 6,Gabapentin,12 month-ending,11/30/2021,266,
01/05/2025,2021,12,Region 6,Gabapentin,12 month-ending,12/31/2021,269,
01/05/2025,2022,1,Region 6,Gabapentin,12 month-ending,01/31/2022,278,
01/05/2025,2022,2,Region 6,Gabapentin,12 month-ending,02/28/2022,286,
01/05/2025,2022,3,Region 6,Gabapentin,12 month-ending,03/31/2022,280,
01/05/2025,2022,4,Region 6,Gabapentin,12 month-ending,04/30/2022,280,
01/05/2025,2022,5,Region 6,Gabapentin,12 month-ending,05/31/2022,278,
01/05/2025,2022,6,Region 6,Gabapentin,12 month-ending,06/30/2022,279,
01/05/2025,2022,7,Region 6,Gabapentin,12 month-ending,07/31/2022,278,
01/05/2025,2022,8,Region 6,Gabapentin,12 month-ending,08/31/2022,275,
01/05/2025,2022,9,Region 6,Gabapentin,12 month-ending,09/30/2022,287,
01/05/2025,2022,10,Region 6,Gabapentin,12 month-ending,10/31/2022,287,
01/05/2025,2022,11,Region 6,Gabapentin,12 month-ending,11/30/2022,284,
01/05/2025,2022,12,Region 6,Gabapentin,12 month-ending,12/31/2022,283,
01/05/2025,2023,1,Region 6,Gabapentin,12 month-ending,01/31/2023,274,
01/05/2025,2023,2,Region 6,Gabapentin,12 month-ending,02/28/2023,279,
01/05/2025,2023,3,Region 6,Gabapentin,12 month-ending,03/31/2023,287,
01/05/2025,2023,4,Region 6,Gabapentin,12 month-ending,04/30/2023,297,
01/05/2025,2023,5,Region 6,Gabapentin,12 month-ending,05/31/2023,292,
01/05/2025,2023,6,Region 6,Gabapentin,12 month-ending,06/30/2023,290,
01/05/2025,2023,7,Region 6,Gabapentin,12 month-ending,07/31/2023,291,
01/05/2025,2023,8,Region 6,Gabapentin,12 month-ending,08/31/2023,292,
01/05/2025,2023,9,Region 6,Gabapentin,12 month-ending,09/30/2023,273,
01/05/2025,2023,10,Region 6,Gabapentin,12 month-ending,10/31/2023,278,
01/05/2025,2023,11,Region 6,Gabapentin,12 month-ending,11/30/2023,274,
01/05/2025,2023,12,Region 6,Gabapentin,12 month-ending,12/31/2023,277,
01/05/2025,2024,1,Region 6,Gabapentin,12 month-ending,01/31/2024,282,
01/05/2025,2024,2,Region 6,Gabapentin,12 month-ending,02/29/2024,268,
01/05/2025,2024,3,Region 6,Gabapentin,12 month-ending,03/31/2024,267,
01/05/2025,2024,4,Region 6,Gabapentin,12 month-ending,04/30/2024,255,
01/05/2025,2024,5,Region 6,Gabapentin,12 month-ending,05/31/2024,257,
01/05/2025,2024,6,Region 6,Gabapentin,12 month-ending,06/30/2024,256,
01/05/2025,2019,1,Region 7,Gabapentin,12 month-ending,01/31/2019,37,
01/05/2025,2019,2,Region 7,Gabapentin,12 month-ending,02/28/2019,34,
01/05/2025,2019,3,Region 7,Gabapentin,12 month-ending,03/31/2019,33,
01/05/2025,2019,4,Region 7,Gabapentin,12 month-ending,04/30/2019,34,
01/05/2025,2019,5,Region 7,Gabapentin,12 month-ending,05/31/2019,34,
01/05/2025,2019,6,Region 7,Gabapentin,12 month-ending,06/30/2019,33,
01/05/2025,2019,7,Region 7,Gabapentin,12 month-ending,07/31/2019,37,
01/05/2025,2019,8,Region 7,Gabapentin,12 month-ending,08/31/2019,44,
01/05/2025,2019,9,Region 7,Gabapentin,12 month-ending,09/30/2019,43,
01/05/2025,2019,10,Region 7,Gabapentin,12 month-ending,10/31/2019,45,
01/05/2025,2019,11,Region 7,Gabapentin,12 month-ending,11/30/2019,50,
01/05/2025,2019,12,Region 7,Gabapentin,12 month-ending,12/31/2019,50,
01/05/2025,2020,1,Region 7,Gabapentin,12 month-ending,01/31/2020,51,
01/05/2025,2020,2,Region 7,Gabapentin,12 month-ending,02/29/2020,55,
01/05/2025,2020,3,Region 7,Gabapentin,12 month-ending,03/31/2020,59,
01/05/2025,2020,4,Region 7,Gabapentin,12 month-ending,04/30/2020,61,
01/05/2025,2020,5,Region 7,Gabapentin,12 month-ending,05/31/2020,59,
01/05/2025,2020,6,Region 7,Gabapentin,12 month-ending,06/30/2020,57,
01/05/2025,2020,7,Region 7,Gabapentin,12 month-ending,07/31/2020,55,
01/05/2025,2020,8,Region 7,Gabapentin,12 month-ending,08/31/2020,55,
01/05/2025,2020,9,Region 7,Gabapentin,12 month-ending,09/30/2020,60,
01/05/2025,2020,10,Region 7,Gabapentin,12 month-ending,10/31/2020,62,
01/05/2025,2020,11,Region 7,Gabapentin,12 month-ending,11/30/2020,62,
01/05/2025,2020,12,Region 7,Gabapentin,12 month-ending,12/31/2020,70,
01/05/2025,2021,1,Region 7,Gabapentin,12 month-ending,01/31/2021,71,
01/05/2025,2021,2,Region 7,Gabapentin,12 month-ending,02/28/2021,74,
01/05/2025,2021,3,Region 7,Gabapentin,12 month-ending,03/31/2021,74,
01/05/2025,2021,4,Region 7,Gabapentin,12 month-ending,04/30/2021,74,
01/05/2025,2021,5,Region 7,Gabapentin,12 month-ending,05/31/2021,77,
01/05/2025,2021,6,Region 7,Gabapentin,12 month-ending,06/30/2021,79,
01/05/2025,2021,7,Region 7,Gabapentin,12 month-ending,07/31/2021,76,
01/05/2025,2021,8,Region 7,Gabapentin,12 month-ending,08/31/2021,75,
01/05/2025,2021,9,Region 7,Gabapentin,12 month-ending,09/30/2021,74,
01/05/2025,2021,10,Region 7,Gabapentin,12 month-ending,10/31/2021,79,
01/05/2025,2021,11,Region 7,Gabapentin,12 month-ending,11/30/2021,79,
01/05/2025,2021,12,Region 7,Gabapentin,12 month-ending,12/31/2021,78,
01/05/2025,2022,1,Region 7,Gabapentin,12 month-ending,01/31/2022,83,
01/05/2025,2022,2,Region 7,Gabapentin,12 month-ending,02/28/2022,79,
01/05/2025,2022,3,Region 7,Gabapentin,12 month-ending,03/31/2022,82,
01/05/2025,2022,4,Region 7,Gabapentin,12 month-ending,04/30/2022,85,
01/05/2025,2022,5,Region 7,Gabapentin,12 month-ending,05/31/2022,93,
01/05/2025,2022,6,Region 7,Gabapentin,12 month-ending,06/30/2022,92,
01/05/2025,2022,7,Region 7,Gabapentin,12 month-ending,07/31/2022,97,
01/05/2025,2022,8,Region 7,Gabapentin,12 month-ending,08/31/2022,104,
01/05/2025,2022,9,Region 7,Gabapentin,12 month-ending,09/30/2022,114,
01/05/2025,2022,10,Region 7,Gabapentin,12 month-ending,10/31/2022,117,
01/05/2025,2022,11,Region 7,Gabapentin,12 month-ending,11/30/2022,118,
01/05/2025,2022,12,Region 7,Gabapentin,12 month-ending,12/31/2022,124,
01/05/2025,2023,1,Region 7,Gabapentin,12 month-ending,01/31/2023,127,
01/05/2025,2023,2,Region 7,Gabapentin,12 month-ending,02/28/2023,130,
01/05/2025,2023,3,Region 7,Gabapentin,12 month-ending,03/31/2023,135,
01/05/2025,2023,4,Region 7,Gabapentin,12 month-ending,04/30/2023,136,
01/05/2025,2023,5,Region 7,Gabapentin,12 month-ending,05/31/2023,134,
01/05/2025,2023,6,Region 7,Gabapentin,12 month-ending,06/30/2023,141,
01/05/2025,2023,7,Region 7,Gabapentin,12 month-ending,07/31/2023,139,
01/05/2025,2023,8,Region 7,Gabapentin,12 month-ending,08/31/2023,132,
01/05/2025,2023,9,Region 7,Gabapentin,12 month-ending,09/30/2023,124,
01/05/2025,2023,10,Region 7,Gabapentin,12 month-ending,10/31/2023,118,
01/05/2025,2023,11,Region 7,Gabapentin,12 month-ending,11/30/2023,116,
01/05/2025,2023,12,Region 7,Gabapentin,12 month-ending,12/31/2023,112,
01/05/2025,2024,1,Region 7,Gabapentin,12 month-ending,01/31/2024,113,
01/05/2025,2024,2,Region 7,Gabapentin,12 month-ending,02/29/2024,113,
01/05/2025,2024,3,Region 7,Gabapentin,12 month-ending,03/31/2024,109,
01/05/2025,2024,4,Region 7,Gabapentin,12 month-ending,04/30/2024,107,
01/05/2025,2024,5,Region 7,Gabapentin,12 month-ending,05/31/2024,102,
01/05/2025,2024,6,Region 7,Gabapentin,12 month-ending,06/30/2024,100,
01/05/2025,2019,1,Region 8,Gabapentin,12 month-ending,01/31/2019,111,
01/05/2025,2019,2,Region 8,Gabapentin,12 month-ending,02/28/2019,113,
01/05/2025,2019,3,Region 8,Gabapentin,12 month-ending,03/31/2019,111,
01/05/2025,2019,4,Region 8,Gabapentin,12 month-ending,04/30/2019,109,
01/05/2025,2019,5,Region 8,Gabapentin,12 month-ending,05/31/2019,106,
01/05/2025,2019,6,Region 8,Gabapentin,12 month-ending,06/30/2019,98,
01/05/2025,2019,7,Region 8,Gabapentin,12 month-ending,07/31/2019,104,
01/05/2025,2019,8,Region 8,Gabapentin,12 month-ending,08/31/2019,98,
01/05/2025,2019,9,Region 8,Gabapentin,12 month-ending,09/30/2019,103,
01/05/2025,2019,10,Region 8,Gabapentin,12 month-ending,10/31/2019,111,
01/05/2025,2019,11,Region 8,Gabapentin,12 month-ending,11/30/2019,117,
01/05/2025,2019,12,Region 8,Gabapentin,12 month-ending,12/31/2019,125,
01/05/2025,2020,1,Region 8,Gabapentin,12 month-ending,01/31/2020,132,
01/05/2025,2020,2,Region 8,Gabapentin,12 month-ending,02/29/2020,137,
01/05/2025,2020,3,Region 8,Gabapentin,12 month-ending,03/31/2020,139,
01/05/2025,2020,4,Region 8,Gabapentin,12 month-ending,04/30/2020,142,
01/05/2025,2020,5,Region 8,Gabapentin,12 month-ending,05/31/2020,149,
01/05/2025,2020,6,Region 8,Gabapentin,12 month-ending,06/30/2020,161,
01/05/2025,2020,7,Region 8,Gabapentin,12 month-ending,07/31/2020,166,
01/05/2025,2020,8,Region 8,Gabapentin,12 month-ending,08/31/2020,176,
01/05/2025,2020,9,Region 8,Gabapentin,12 month-ending,09/30/2020,179,
01/05/2025,2020,10,Region 8,Gabapentin,12 month-ending,10/31/2020,180,
01/05/2025,2020,11,Region 8,Gabapentin,12 month-ending,11/30/2020,189,
01/05/2025,2020,12,Region 8,Gabapentin,12 month-ending,12/31/2020,190,
01/05/2025,2021,1,Region 8,Gabapentin,12 month-ending,01/31/2021,202,
01/05/2025,2021,2,Region 8,Gabapentin,12 month-ending,02/28/2021,197,
01/05/2025,2021,3,Region 8,Gabapentin,12 month-ending,03/31/2021,205,
01/05/2025,2021,4,Region 8,Gabapentin,12 month-ending,04/30/2021,215,
01/05/2025,2021,5,Region 8,Gabapentin,12 month-ending,05/31/2021,216,
01/05/2025,2021,6,Region 8,Gabapentin,12 month-ending,06/30/2021,223,
01/05/2025,2021,7,Region 8,Gabapentin,12 month-ending,07/31/2021,225,
01/05/2025,2021,8,Region 8,Gabapentin,12 month-ending,08/31/2021,225,
01/05/2025,2021,9,Region 8,Gabapentin,12 month-ending,09/30/2021,224,
01/05/2025,2021,10,Region 8,Gabapentin,12 month-ending,10/31/2021,222,
01/05/2025,2021,11,Region 8,Gabapentin,12 month-ending,11/30/2021,218,
01/05/2025,2021,12,Region 8,Gabapentin,12 month-ending,12/31/2021,216,
01/05/2025,2022,1,Region 8,Gabapentin,12 month-ending,01/31/2022,208,
01/05/2025,2022,2,Region 8,Gabapentin,12 month-ending,02/28/2022,205,
01/05/2025,2022,3,Region 8,Gabapentin,12 month-ending,03/31/2022,205,
01/05/2025,2022,4,Region 8,Gabapentin,12 month-ending,04/30/2022,195,
01/05/2025,2022,5,Region 8,Gabapentin,12 month-ending,05/31/2022,195,
01/05/2025,2022,6,Region 8,Gabapentin,12 month-ending,06/30/2022,190,
01/05/2025,2022,7,Region 8,Gabapentin,12 month-ending,07/31/2022,188,
01/05/2025,2022,8,Region 8,Gabapentin,12 month-ending,08/31/2022,180,
01/05/2025,2022,9,Region 8,Gabapentin,12 month-ending,09/30/2022,194,
01/05/2025,2022,10,Region 8,Gabapentin,12 month-ending,10/31/2022,201,
01/05/2025,2022,11,Region 8,Gabapentin,12 month-ending,11/30/2022,200,
01/05/2025,2022,12,Region 8,Gabapentin,12 month-ending,12/31/2022,211,
01/05/2025,2023,1,Region 8,Gabapentin,12 month-ending,01/31/2023,204,
01/05/2025,2023,2,Region 8,Gabapentin,12 month-ending,02/28/2023,210,
01/05/2025,2023,3,Region 8,Gabapentin,12 month-ending,03/31/2023,207,
01/05/2025,2023,4,Region 8,Gabapentin,12 month-ending,04/30/2023,220,
01/05/2025,2023,5,Region 8,Gabapentin,12 month-ending,05/31/2023,221,
01/05/2025,2023,6,Region 8,Gabapentin,12 month-ending,06/30/2023,220,
01/05/2025,2023,7,Region 8,Gabapentin,12 month-ending,07/31/2023,214,
01/05/2025,2023,8,Region 8,Gabapentin,12 month-ending,08/31/2023,223,
01/05/2025,2023,9,Region 8,Gabapentin,12 month-ending,09/30/2023,217,
01/05/2025,2023,10,Region 8,Gabapentin,12 month-ending,10/31/2023,214,
01/05/2025,2023,11,Region 8,Gabapentin,12 month-ending,11/30/2023,215,
01/05/2025,2023,12,Region 8,Gabapentin,12 month-ending,12/31/2023,214,
01/05/2025,2024,1,Region 8,Gabapentin,12 month-ending,01/31/2024,220,
01/05/2025,2024,2,Region 8,Gabapentin,12 month-ending,02/29/2024,225,
01/05/2025,2024,3,Region 8,Gabapentin,12 month-ending,03/31/2024,231,
01/05/2025,2024,4,Region 8,Gabapentin,12 month-ending,04/30/2024,229,
01/05/2025,2024,5,Region 8,Gabapentin,12 month-ending,05/31/2024,233,
01/05/2025,2024,6,Region 8,Gabapentin,12 month-ending,06/30/2024,240,
01/05/2025,2019,1,Region 9,Gabapentin,12 month-ending,01/31/2019,240,
01/05/2025,2019,2,Region 9,Gabapentin,12 month-ending,02/28/2019,238,
01/05/2025,2019,3,Region 9,Gabapentin,12 month-ending,03/31/2019,242,
01/05/2025,2019,4,Region 9,Gabapentin,12 month-ending,04/30/2019,233,
01/05/2025,2019,5,Region 9,Gabapentin,12 month-ending,05/31/2019,232,
01/05/2025,2019,6,Region 9,Gabapentin,12 month-ending,06/30/2019,236,
01/05/2025,2019,7,Region 9,Gabapentin,12 month-ending,07/31/2019,231,
01/05/2025,2019,8,Region 9,Gabapentin,12 month-ending,08/31/2019,238,
01/05/2025,2019,9,Region 9,Gabapentin,12 month-ending,09/30/2019,245,
01/05/2025,2019,10,Region 9,Gabapentin,12 month-ending,10/31/2019,253,
01/05/2025,2019,11,Region 9,Gabapentin,12 month-ending,11/30/2019,268,
01/05/2025,2019,12,Region 9,Gabapentin,12 month-ending,12/31/2019,271,
01/05/2025,2020,1,Region 9,Gabapentin,12 month-ending,01/31/2020,283,
01/05/2025,2020,2,Region 9,Gabapentin,12 month-ending,02/29/2020,292,
01/05/2025,2020,3,Region 9,Gabapentin,12 month-ending,03/31/2020,299,
01/05/2025,2020,4,Region 9,Gabapentin,12 month-ending,04/30/2020,323,
01/05/2025,2020,5,Region 9,Gabapentin,12 month-ending,05/31/2020,340,
01/05/2025,2020,6,Region 9,Gabapentin,12 month-ending,06/30/2020,347,
01/05/2025,2020,7,Region 9,Gabapentin,12 month-ending,07/31/2020,364,
01/05/2025,2020,8,Region 9,Gabapentin,12 month-ending,08/31/2020,380,
01/05/2025,2020,9,Region 9,Gabapentin,12 month-ending,09/30/2020,365,
01/05/2025,2020,10,Region 9,Gabapentin,12 month-ending,10/31/2020,366,
01/05/2025,2020,11,Region 9,Gabapentin,12 month-ending,11/30/2020,358,
01/05/2025,2020,12,Region 9,Gabapentin,12 month-ending,12/31/2020,352,
01/05/2025,2021,1,Region 9,Gabapentin,12 month-ending,01/31/2021,353,
01/05/2025,2021,2,Region 9,Gabapentin,12 month-ending,02/28/2021,352,
01/05/2025,2021,3,Region 9,Gabapentin,12 month-ending,03/31/2021,353,
01/05/2025,2021,4,Region 9,Gabapentin,12 month-ending,04/30/2021,338,
01/05/2025,2021,5,Region 9,Gabapentin,12 month-ending,05/31/2021,333,
01/05/2025,2021,6,Region 9,Gabapentin,12 month-ending,06/30/2021,327,
01/05/2025,2021,7,Region 9,Gabapentin,12 month-ending,07/31/2021,322,
01/05/2025,2021,8,Region 9,Gabapentin,12 month-ending,08/31/2021,312,
01/05/2025,2021,9,Region 9,Gabapentin,12 month-ending,09/30/2021,323,
01/05/2025,2021,10,Region 9,Gabapentin,12 month-ending,10/31/2021,322,
01/05/2025,2021,11,Region 9,Gabapentin,12 month-ending,11/30/2021,331,
01/05/2025,2021,12,Region 9,Gabapentin,12 month-ending,12/31/2021,326,
01/05/2025,2022,1,Region 9,Gabapentin,12 month-ending,01/31/2022,319,
01/05/2025,2022,2,Region 9,Gabapentin,12 month-ending,02/28/2022,315,
01/05/2025,2022,3,Region 9,Gabapentin,12 month-ending,03/31/2022,312,
01/05/2025,2022,4,Region 9,Gabapentin,12 month-ending,04/30/2022,309,
01/05/2025,2022,5,Region 9,Gabapentin,12 month-ending,05/31/2022,301,
01/05/2025,2022,6,Region 9,Gabapentin,12 month-ending,06/30/2022,301,
01/05/2025,2022,7,Region 9,Gabapentin,12 month-ending,07/31/2022,301,
01/05/2025,2022,8,Region 9,Gabapentin,12 month-ending,08/31/2022,287,
01/05/2025,2022,9,Region 9,Gabapentin,12 month-ending,09/30/2022,285,
01/05/2025,2022,10,Region 9,Gabapentin,12 month-ending,10/31/2022,288,
01/05/2025,2022,11,Region 9,Gabapentin,12 month-ending,11/30/2022,291,
01/05/2025,2022,12,Region 9,Gabapentin,12 month-ending,12/31/2022,290,
01/05/2025,2023,1,Region 9,Gabapentin,12 month-ending,01/31/2023,284,
01/05/2025,2023,2,Region 9,Gabapentin,12 month-ending,02/28/2023,291,
01/05/2025,2023,3,Region 9,Gabapentin,12 month-ending,03/31/2023,302,
01/05/2025,2023,4,Region 9,Gabapentin,12 month-ending,04/30/2023,315,
01/05/2025,2023,5,Region 9,Gabapentin,12 month-ending,05/31/2023,324,
01/05/2025,2023,6,Region 9,Gabapentin,12 month-ending,06/30/2023,327,
01/05/2025,2023,7,Region 9,Gabapentin,12 month-ending,07/31/2023,331,
01/05/2025,2023,8,Region 9,Gabapentin,12 month-ending,08/31/2023,341,
01/05/2025,2023,9,Region 9,Gabapentin,12 month-ending,09/30/2023,343,
01/05/2025,2023,10,Region 9,Gabapentin,12 month-ending,10/31/2023,337,
01/05/2025,2023,11,Region 9,Gabapentin,12 month-ending,11/30/2023,327,
01/05/2025,2023,12,Region 9,Gabapentin,12 month-ending,12/31/2023,326,
01/05/2025,2024,1,Region 9,Gabapentin,12 month-ending,01/31/2024,326,
01/05/2025,2024,2,Region 9,Gabapentin,12 month-ending,02/29/2024,330,
01/05/2025,2024,3,Region 9,Gabapentin,12 month-ending,03/31/2024,317,
01/05/2025,2024,4,Region 9,Gabapentin,12 month-ending,04/30/2024,313,
01/05/2025,2024,5,Region 9,Gabapentin,12 month-ending,05/31/2024,307,
01/05/2025,2024,6,Region 9,Gabapentin,12 month-ending,06/30/2024,305,
01/05/2025,2019,1,Region 10,Gabapentin,12 month-ending,01/31/2019,50,
01/05/2025,2019,2,Region 10,Gabapentin,12 month-ending,02/28/2019,48,
01/05/2025,2019,3,Region 10,Gabapentin,12 month-ending,03/31/2019,50,
01/05/2025,2019,4,Region 10,Gabapentin,12 month-ending,04/30/2019,42,
01/05/2025,2019,5,Region 10,Gabapentin,12 month-ending,05/31/2019,40,
